run_id,submit_time,rel_date,cr_count,cfd_count,npi_count,reserved_time,completed_time,tests_run
2558,7/9/23 0:40,01/15/24,24,15,12,7/14/23 8:52,7/14/23 9:28,"['script7', 'script3', 'script1', 'script3', 'script4', 'script9', 'script1', 'script3', 'script3', 'script8', 'script9', 'script3', 'script1', 'script8', 'script3', 'script2', 'script5', 'script10', 'script4', 'script9', 'script9', 'script8', 'script1', 'script8', 'script4']"
2559,3/29/23 1:45,06/15/23,62,10,11,4/5/23 15:14,4/5/23 17:12,"['script10', 'script7', 'script5', 'script9', 'script5', 'script8', 'script3', 'script1', 'script7', 'script1', 'script10', 'script2', 'script2', 'script6', 'script6', 'script6', 'script10', 'script6', 'script8', 'script4', 'script4', 'script3', 'script10', 'script3', 'script2', 'script4', 'script10', 'script5', 'script6', 'script10', 'script1', 'script6', 'script5', 'script3', 'script3', 'script10', 'script8', 'script8']"
2560,9/24/23 3:00,01/15/24,69,10,15,9/27/23 10:34,9/27/23 12:23,"['script2', 'script8', 'script4', 'script4', 'script7', 'script5', 'script7', 'script5', 'script3', 'script5', 'script3', 'script6', 'script4', 'script1', 'script8', 'script7', 'script4']"
2561,6/18/23 18:19,06/15/23,52,10,15,6/25/23 10:35,6/25/23 12:07,"['script5', 'script4', 'script8', 'script6', 'script2', 'script6', 'script2', 'script6', 'script3', 'script7', 'script10', 'script5', 'script8', 'script10', 'script3', 'script5', 'script6', 'script4', 'script7', 'script6', 'script7', 'script6', 'script6', 'script8', 'script9', 'script10', 'script4', 'script10', 'script8', 'script1', 'script5', 'script10', 'script7', 'script6', 'script2', 'script10', 'script10', 'script4', 'script5', 'script9', 'script9', 'script7']"
2562,4/9/23 6:32,06/15/23,67,11,14,4/13/23 9:18,4/13/23 10:21,"['script2', 'script4', 'script2', 'script4', 'script1', 'script2', 'script5', 'script2', 'script5', 'script3', 'script7', 'script9', 'script3', 'script2', 'script9', 'script1', 'script7', 'script4', 'script1', 'script2', 'script7', 'script1', 'script2', 'script2', 'script6', 'script6']"
2563,4/10/23 6:10,06/15/23,42,15,11,4/13/23 12:22,4/13/23 13:11,"['script10', 'script1', 'script7', 'script1', 'script1', 'script2', 'script8', 'script10', 'script1', 'script8', 'script1', 'script9', 'script3', 'script10', 'script7', 'script4', 'script9', 'script3', 'script7', 'script1', 'script8']"
2564,1/20/23 6:21,06/15/23,88,14,12,1/23/23 16:15,1/23/23 18:13,"['script2', 'script6', 'script8', 'script2', 'script2', 'script1', 'script9', 'script10', 'script4', 'script8', 'script4', 'script1', 'script1', 'script10', 'script10', 'script5', 'script2', 'script4', 'script4', 'script8', 'script8', 'script3', 'script1']"
2565,1/14/23 2:46,06/15/23,107,12,15,1/19/23 9:58,1/19/23 10:30,"['script10', 'script6', 'script5', 'script4', 'script9', 'script7', 'script9', 'script3', 'script8', 'script6', 'script2', 'script8', 'script3', 'script1', 'script10', 'script1', 'script2', 'script9', 'script10', 'script2', 'script6', 'script10', 'script5', 'script1', 'script3', 'script1', 'script5', 'script7', 'script6', 'script4', 'script3']"
2566,1/2/23 6:53,06/15/23,67,10,13,1/9/23 16:43,1/9/23 17:39,"['script4', 'script9', 'script5', 'script9', 'script9', 'script7', 'script6', 'script8', 'script7', 'script1', 'script10', 'script6', 'script3', 'script5', 'script1', 'script1', 'script3', 'script6', 'script10', 'script1', 'script1', 'script3', 'script2', 'script5', 'script9', 'script5', 'script8', 'script9', 'script6', 'script4', 'script1', 'script3', 'script5', 'script3', 'script7', 'script6', 'script5', 'script5', 'script2', 'script6', 'script2', 'script10', 'script8', 'script8']"
2567,10/3/23 1:15,01/15/24,74,12,15,10/9/23 8:18,10/9/23 9:58,"['script2', 'script6', 'script3', 'script1', 'script9', 'script6', 'script1', 'script6', 'script4', 'script6', 'script2', 'script2', 'script10', 'script3', 'script5', 'script1', 'script7', 'script10', 'script4', 'script2', 'script9', 'script5', 'script10', 'script4', 'script4', 'script9', 'script6', 'script6', 'script5', 'script10', 'script7', 'script4', 'script7', 'script4', 'script9', 'script10', 'script5']"
2568,2/11/23 22:25,06/15/23,17,11,12,2/16/23 9:00,2/16/23 10:57,"['script2', 'script4', 'script1', 'script10', 'script2', 'script9', 'script8', 'script9', 'script7', 'script8', 'script3', 'script2', 'script1', 'script2', 'script4', 'script2', 'script2', 'script4', 'script5', 'script9', 'script9', 'script9', 'script9', 'script6', 'script7']"
2569,5/31/23 2:26,06/15/23,88,10,12,6/4/23 15:04,6/4/23 16:46,"['script2', 'script5', 'script1', 'script3', 'script3', 'script3', 'script10', 'script9', 'script4', 'script1', 'script7', 'script8', 'script1', 'script8', 'script2', 'script9', 'script10', 'script10', 'script7', 'script2', 'script7']"
2570,1/27/23 6:47,06/15/23,95,10,15,1/28/23 11:37,1/28/23 13:04,"['script5', 'script7', 'script9', 'script2', 'script3', 'script7', 'script7', 'script7', 'script9', 'script2', 'script4', 'script8', 'script4', 'script1', 'script6', 'script1']"
2571,9/1/23 15:59,01/15/24,73,10,14,9/8/23 11:40,9/8/23 12:18,"['script9', 'script7', 'script5', 'script4', 'script9', 'script5', 'script9', 'script3', 'script10', 'script3', 'script5', 'script7', 'script10', 'script5', 'script10', 'script3', 'script3', 'script4', 'script2', 'script5', 'script7', 'script8', 'script3', 'script10', 'script10', 'script8', 'script8', 'script4', 'script3']"
2572,10/7/23 15:49,01/15/24,47,11,12,10/10/23 12:40,10/10/23 13:16,"['script2', 'script6', 'script4', 'script4', 'script10', 'script10', 'script4', 'script9', 'script8', 'script9', 'script9', 'script3', 'script7', 'script9', 'script5']"
2573,3/23/23 13:05,06/15/23,57,12,12,3/29/23 10:14,3/29/23 11:23,"['script8', 'script3', 'script10', 'script6', 'script9', 'script7', 'script8', 'script3', 'script3', 'script2', 'script2', 'script5', 'script8', 'script10', 'script10', 'script7', 'script4', 'script6', 'script7', 'script4', 'script9', 'script1', 'script9', 'script7', 'script3', 'script3', 'script3', 'script8', 'script2', 'script9', 'script7', 'script7', 'script10', 'script7']"
2574,8/21/23 17:41,01/15/24,28,15,11,8/22/23 8:11,8/22/23 9:02,"['script5', 'script9', 'script5', 'script8', 'script7']"
2575,7/8/23 12:53,01/15/24,73,11,15,7/13/23 11:54,7/13/23 12:50,"['script2', 'script1', 'script6', 'script10', 'script2', 'script1', 'script9', 'script10', 'script8', 'script2', 'script6', 'script10', 'script2', 'script7', 'script5', 'script4', 'script7', 'script3', 'script2', 'script1', 'script7', 'script2', 'script8', 'script9', 'script2']"
2576,1/21/23 23:21,06/15/23,32,15,12,1/28/23 12:55,1/28/23 14:53,"['script7', 'script1', 'script6', 'script4', 'script6', 'script5', 'script9', 'script1', 'script6', 'script4', 'script2', 'script5', 'script9', 'script1', 'script3', 'script8', 'script10', 'script4', 'script4', 'script2', 'script8', 'script1', 'script5', 'script3', 'script8', 'script1', 'script5', 'script6', 'script1', 'script5', 'script5', 'script9', 'script1', 'script6', 'script7', 'script5', 'script8', 'script8']"
2577,3/24/23 1:13,06/15/23,64,10,11,3/30/23 9:22,3/30/23 10:24,"['script4', 'script9', 'script8', 'script2', 'script10', 'script6', 'script2', 'script2', 'script1', 'script10', 'script1', 'script5', 'script9', 'script5', 'script6', 'script4', 'script1', 'script7', 'script9', 'script6', 'script1', 'script1', 'script8', 'script7', 'script6', 'script8', 'script4', 'script4', 'script7', 'script5', 'script3', 'script9', 'script3', 'script2', 'script2', 'script6']"
2578,5/24/23 21:48,06/15/23,115,15,15,5/25/23 12:03,5/25/23 13:35,"['script6', 'script2', 'script2', 'script2', 'script1', 'script2']"
2579,8/19/23 17:44,01/15/24,87,15,13,8/21/23 11:21,8/21/23 12:23,"['script3', 'script2', 'script4', 'script10', 'script4', 'script2', 'script4', 'script7', 'script1', 'script5', 'script9', 'script9']"
2580,6/18/23 7:10,06/15/23,98,15,11,6/25/23 8:51,6/25/23 10:30,"['script8', 'script10', 'script10', 'script6', 'script10', 'script6', 'script9', 'script10', 'script3', 'script1', 'script1', 'script9', 'script4', 'script5', 'script9', 'script5', 'script3', 'script2', 'script6', 'script3', 'script7', 'script6', 'script6', 'script3', 'script8', 'script8', 'script2']"
2581,5/28/23 4:34,06/15/23,88,14,13,6/2/23 10:30,6/2/23 12:15,"['script8', 'script2', 'script5', 'script9', 'script5', 'script5', 'script3', 'script7', 'script4', 'script9', 'script6', 'script8', 'script10', 'script5', 'script1', 'script3', 'script6', 'script6', 'script2', 'script1', 'script3']"
2582,2/28/23 19:02,06/15/23,103,12,11,3/5/23 13:30,3/5/23 14:19,"['script8', 'script5', 'script2', 'script6', 'script2', 'script7', 'script8', 'script6', 'script5', 'script5', 'script9', 'script4', 'script1', 'script9', 'script4', 'script8', 'script3', 'script9', 'script7', 'script5', 'script7', 'script2', 'script10', 'script4', 'script10', 'script3']"
2583,4/1/23 7:50,06/15/23,118,10,11,4/3/23 12:43,4/3/23 14:14,"['script6', 'script10', 'script8', 'script10', 'script2', 'script6', 'script2', 'script9', 'script5', 'script2', 'script5', 'script7', 'script10', 'script7', 'script10', 'script7', 'script5', 'script4', 'script3']"
2584,9/15/23 3:37,01/15/24,26,13,13,9/22/23 14:58,9/22/23 16:17,"['script7', 'script5', 'script9', 'script6', 'script2', 'script8', 'script5', 'script1', 'script7', 'script5', 'script10', 'script9', 'script1', 'script8', 'script7', 'script6', 'script5', 'script4', 'script8', 'script9', 'script3', 'script5', 'script6', 'script4', 'script8', 'script1', 'script10', 'script6', 'script2', 'script9', 'script4', 'script9', 'script4', 'script5', 'script4', 'script8', 'script8', 'script2', 'script9', 'script6', 'script2', 'script3', 'script4', 'script1']"
2585,5/11/23 6:22,06/15/23,44,14,11,5/17/23 10:50,5/17/23 11:38,"['script6', 'script5', 'script3', 'script1', 'script10', 'script7', 'script6', 'script3', 'script6', 'script10', 'script1', 'script10', 'script6', 'script8', 'script10', 'script5', 'script4', 'script4', 'script3', 'script10', 'script9', 'script8', 'script8', 'script8', 'script9', 'script2', 'script5', 'script3', 'script5', 'script10']"
2586,11/1/23 7:50,01/15/24,82,13,14,11/6/23 10:37,11/6/23 11:46,"['script5', 'script1', 'script6', 'script2', 'script9', 'script3', 'script2', 'script1', 'script8', 'script5', 'script5', 'script1', 'script4', 'script9', 'script10', 'script6', 'script6', 'script2', 'script10', 'script1', 'script6', 'script7', 'script6', 'script10', 'script1', 'script9', 'script10', 'script5']"
2587,3/5/23 15:09,06/15/23,86,11,14,3/8/23 15:34,3/8/23 17:03,"['script7', 'script7', 'script10', 'script1', 'script3', 'script2', 'script3', 'script3', 'script6', 'script9', 'script4', 'script7', 'script9', 'script5', 'script1', 'script7', 'script1', 'script1', 'script3', 'script5', 'script1']"
2588,6/23/23 16:35,06/15/23,44,15,14,6/29/23 14:51,6/29/23 15:21,"['script7', 'script10', 'script9', 'script3', 'script6', 'script7', 'script5', 'script8', 'script2', 'script2', 'script6', 'script6', 'script3', 'script10', 'script1', 'script2', 'script8', 'script8', 'script8', 'script1', 'script2', 'script7', 'script6', 'script7', 'script7', 'script1']"
2589,10/16/23 21:21,01/15/24,113,10,10,10/18/23 10:46,10/18/23 11:26,"['script9', 'script6', 'script3', 'script8', 'script9', 'script9', 'script10', 'script7', 'script2', 'script4', 'script4', 'script8', 'script1']"
2590,8/3/23 6:16,01/15/24,112,13,14,8/10/23 16:36,8/10/23 18:01,"['script1', 'script7', 'script1', 'script7', 'script10', 'script8', 'script5', 'script9', 'script2', 'script3', 'script3', 'script4', 'script5', 'script7', 'script5', 'script7', 'script6', 'script5', 'script7', 'script1', 'script3', 'script4', 'script5', 'script9', 'script7', 'script5', 'script4', 'script1', 'script7', 'script2', 'script1', 'script9', 'script5', 'script9', 'script8', 'script4', 'script8', 'script7', 'script1', 'script10', 'script5', 'script6']"
2591,4/5/23 0:56,06/15/23,13,10,14,4/8/23 15:10,4/8/23 16:44,"['script9', 'script2', 'script6', 'script8', 'script1', 'script9', 'script8', 'script6', 'script1', 'script7', 'script10', 'script3', 'script7', 'script8', 'script2', 'script4', 'script10', 'script7', 'script8', 'script3']"
2592,1/27/23 15:35,06/15/23,27,12,12,2/3/23 8:09,2/3/23 9:14,"['script3', 'script7', 'script7', 'script2', 'script8', 'script5', 'script6', 'script8', 'script8', 'script3', 'script6', 'script5', 'script2', 'script9', 'script3', 'script5', 'script3', 'script1', 'script9', 'script2', 'script2', 'script2', 'script7', 'script7', 'script1', 'script7', 'script2', 'script5', 'script4', 'script8', 'script8', 'script8', 'script3', 'script10', 'script4', 'script1']"
2593,8/28/23 2:46,01/15/24,84,10,15,8/30/23 14:21,8/30/23 15:28,"['script6', 'script4', 'script2', 'script4', 'script10', 'script10', 'script4', 'script2', 'script9', 'script1', 'script6', 'script6', 'script6', 'script10', 'script7']"
2594,2/20/23 9:26,06/15/23,67,13,13,2/26/23 8:13,2/26/23 9:00,"['script1', 'script3', 'script5', 'script5', 'script7', 'script5', 'script4', 'script9', 'script8', 'script1', 'script4', 'script2', 'script3', 'script6', 'script4', 'script3', 'script8', 'script9', 'script8', 'script3', 'script2', 'script1', 'script10', 'script5', 'script3', 'script2', 'script5', 'script6', 'script7', 'script8', 'script10', 'script2', 'script8', 'script1', 'script4', 'script1']"
2595,8/23/23 1:28,01/15/24,11,10,11,8/26/23 8:56,8/26/23 9:32,"['script3', 'script6', 'script8', 'script7', 'script4', 'script7', 'script10', 'script5', 'script4', 'script7', 'script6', 'script1', 'script3', 'script6', 'script5', 'script10', 'script10', 'script3', 'script4', 'script5', 'script6', 'script1', 'script7']"
2596,2/14/23 7:39,06/15/23,90,12,10,2/15/23 14:30,2/15/23 15:07,"['script10', 'script3', 'script6', 'script7', 'script1', 'script7', 'script4', 'script5', 'script4']"
2597,5/23/23 14:32,06/15/23,107,11,14,5/26/23 11:30,5/26/23 13:21,"['script9', 'script6', 'script3', 'script6', 'script6', 'script1', 'script2', 'script9', 'script4', 'script6', 'script5', 'script8', 'script6', 'script7', 'script4', 'script10', 'script9', 'script7', 'script1', 'script1']"
2598,3/19/23 5:02,06/15/23,98,11,10,3/26/23 12:17,3/26/23 13:59,"['script9', 'script3', 'script6', 'script6', 'script10', 'script9', 'script5', 'script10', 'script4', 'script8', 'script8', 'script10', 'script2', 'script3', 'script9', 'script4', 'script9', 'script7', 'script1', 'script7', 'script3', 'script6', 'script2', 'script6', 'script2', 'script2', 'script8', 'script2', 'script6', 'script7', 'script8', 'script8', 'script8', 'script1', 'script10', 'script4', 'script9', 'script8', 'script7', 'script9', 'script8', 'script7', 'script9', 'script10', 'script6', 'script5', 'script2', 'script5']"
2599,4/29/23 16:21,06/15/23,24,15,10,5/3/23 8:36,5/3/23 9:44,"['script4', 'script5', 'script7', 'script1', 'script10', 'script8', 'script1', 'script8', 'script9', 'script1', 'script4', 'script4', 'script10', 'script10', 'script5', 'script10', 'script3', 'script2', 'script2']"
2600,9/19/23 22:04,01/15/24,80,13,10,9/20/23 16:27,9/20/23 17:12,"['script7', 'script7', 'script4', 'script2', 'script9']"
2601,2/16/23 12:44,06/15/23,103,13,10,2/19/23 9:10,2/19/23 9:50,"['script5', 'script1', 'script5', 'script3', 'script9', 'script3', 'script4', 'script3', 'script3', 'script8', 'script5', 'script3', 'script6', 'script9', 'script7', 'script1', 'script9', 'script10', 'script3', 'script1', 'script8']"
2602,6/2/23 0:15,06/15/23,61,14,15,6/8/23 15:44,6/8/23 17:11,"['script4', 'script9', 'script1', 'script10', 'script2', 'script7', 'script8', 'script10', 'script7', 'script1', 'script6', 'script5', 'script3', 'script8', 'script4', 'script7', 'script10', 'script1', 'script4', 'script4', 'script8', 'script4', 'script1', 'script5', 'script4', 'script4', 'script5', 'script7', 'script8', 'script4', 'script4', 'script2', 'script4', 'script10', 'script3', 'script2']"
2603,8/12/23 3:59,01/15/24,107,15,10,8/16/23 11:49,8/16/23 12:49,"['script2', 'script2', 'script10', 'script5', 'script6', 'script2', 'script3', 'script9', 'script1', 'script6', 'script1', 'script10', 'script9', 'script7', 'script2', 'script5', 'script6', 'script7', 'script4', 'script6', 'script7', 'script8', 'script4', 'script10', 'script4', 'script3', 'script5', 'script3', 'script4', 'script6', 'script9']"
2604,6/30/23 13:49,06/15/23,66,14,15,7/4/23 9:28,7/4/23 10:16,"['script7', 'script1', 'script7', 'script10', 'script9', 'script10', 'script6', 'script5', 'script6', 'script5', 'script4', 'script8', 'script4', 'script2', 'script4', 'script4', 'script4', 'script5', 'script8', 'script6', 'script3', 'script5', 'script1', 'script6']"
2605,7/18/23 15:08,01/15/24,118,10,14,7/24/23 10:04,7/24/23 11:16,"['script4', 'script4', 'script5', 'script6', 'script4', 'script2', 'script3', 'script2', 'script10', 'script3', 'script7', 'script10', 'script3', 'script3', 'script8', 'script9', 'script10', 'script8', 'script8', 'script3', 'script5', 'script10', 'script5', 'script8', 'script3']"
2606,3/14/23 2:55,06/15/23,59,14,13,3/18/23 11:13,3/18/23 12:32,"['script5', 'script8', 'script2', 'script10', 'script2', 'script5', 'script3', 'script8', 'script6', 'script7', 'script1', 'script9', 'script10', 'script1', 'script1', 'script1', 'script7', 'script6', 'script10', 'script2', 'script5', 'script1', 'script1']"
2607,2/28/23 16:31,06/15/23,67,10,11,3/6/23 9:07,3/6/23 9:53,"['script8', 'script3', 'script10', 'script3', 'script1', 'script1', 'script7', 'script2', 'script5', 'script5', 'script2', 'script6', 'script2', 'script10', 'script10', 'script2', 'script2', 'script9', 'script10', 'script1', 'script8', 'script9', 'script9', 'script10', 'script9', 'script10', 'script10', 'script10', 'script10', 'script10', 'script3', 'script8', 'script8']"
